ref;speed;CSpeed;State0
12376;0;0;0
12377;0;0;0
12378;0;0;0
12379;0;0;0
12380;0;0;0
12381;0;0;0
12382;0;0;0
12383;0;0;0
12384;0;0;0
12385;0;0;0
12386;0;0;0
12387;0;0;0
12388;0;0;0
12389;0;0;0
12390;0;0;0
12391;0;0;0
12392;0;0;0
12393;0;0;0
12394;0;0;0
12395;0;0;0
12396;0;0;0
12397;0;0;0
12398;0;0;0
12399;0;0;0
12400;0;0;0
12401;0;0;0
12402;0;0;0
12403;0;0;0
12404;0;0;0
12405;0;0;0
12406;0;0;0
12407;0;0;0
12408;0;0;0
12409;0;0;0
12410;0;0;0
12411;0;0;0
12412;0;0;0
12413;0;0;0
12414;0;0;0
12415;0;0;0
12416;0;0;0
12417;0;0;0
12418;0;0;0
12419;0;0;0
12420;0;0;0
12421;0;0;0
12422;0;0;0
12423;0;0;0
12424;0;0;0
12425;0;0;0
12426;0;0;0
12427;0;0;0
12428;0;0;0
12429;0;0;0
12430;0;0;0
12431;0;0;0
12432;0;0;0
12433;0;0;0
12434;0;0;0
12435;0;0;0
12436;0;0;0
12437;0;0;0
12438;0;0;0
12439;0;0;0
12440;0;0;0
12441;0;0;0
12442;0;0;0
12443;0;0;0
12444;0;0;0
12445;0;0;0
12446;0;0;0
12447;0;0;0
12448;0;0;0
12449;0;0;0
12450;0;0;0
12451;0;0;0
12452;0;0;0
12453;0;0;0
12454;0;0;0
12455;0;0;0
12456;0;0;0
12457;0;0;0
12458;0;0;0
12459;0;0;0
12460;0;0;0
12461;0;0;0
12462;0;0;0
12463;0;0;0
12464;0;0;0
12465;0;0;0
12466;0;0;0
12467;0;0;0
12468;0;0;0
12469;0;0;0
12470;0;0;0
12471;0;0;0
12472;0;0;0
12473;0;0;0
12474;0;0;0
12475;0;0;0
12476;0;0;0
12477;0;0;0
12478;0;0;0
12479;0;0;0
12480;0;0;0
12481;0;0;0
12482;0;0;0
12483;0;0;0
12484;0;0;0
12485;0;0;0
12486;0;0;0
12487;0;0;0
12488;0;0;0
12489;0;0;0
12490;0;0;0
12491;0;0;0
12492;0;0;0
12493;0;0;0
12494;0;0;0
12495;0;0;0
12496;0;0;0
12497;0;0;0
12498;0;0;0
12499;0;0;0
12500;0;0;0
12501;0;0;0
12502;0;0;0
12503;0;0;0
12504;0;0;0
12505;0;0;0
12506;0;0;0
12507;0;0;0
12508;0;0;0
12509;0;0;0
12510;0;0;0
12511;0;0;0
12512;0;0;0
12513;0;0;0
12514;0;0;0
12515;0;0;0
12516;0;0;0
12517;0;0;0
12518;0;0;0
12519;0;0;0
12520;0;0;0
12521;0;0;0
12522;0;0;0
12523;0;0;0
12524;0;0;0
12525;0;0;0
12526;0;0;0
12527;0;0;0
12528;0;0;0
12529;0;0;0
12530;0;0;0
12531;0;0;0
12532;0;0;0
12533;0;0;0
12534;0;0;0
12535;0;0;0
12536;0;0;0
12537;0;0;0
12538;0;0;0
12539;0;0;0
12540;0;0;0
12541;0;0;0
12542;0;0;0
12543;0;0;0
12544;0;0;0
12545;0;0;0
12546;0;0;0
12547;0;0;0
12548;0;0;0
12549;0;0;0
12550;0;0;0
12551;0;0;0
12552;0;0;0
12553;0;0;0
12554;0;0;0
12555;0;0;0
12556;0;0;0
12557;0;0;0
12558;0;0;0
12559;0;0;0
12560;0;0;0
12561;0;0;0
12562;0;0;0
12563;0;0;0
12564;0;0;0
12565;0;0;0
12566;0;0;0
12567;0;0;0
12568;0;0;0
12569;0;0;0
12570;0;0;0
12571;0;0;0
12572;0;0;0
12573;0;0;0
12574;0;0;0
12575;0;0;0
12576;0;0;0
12577;0;0;0
12578;0;0;0
12579;0;0;0
12580;0;0;0
12581;0;0;0
12582;0;0;0
12583;0;0;0
12584;0;0;0
12585;0;0;0
12586;0;0;0
12587;0;0;0
12588;0;0;0
12589;0;0;0
12590;0;0;0
12591;0;0;0
12592;0;0;0
12593;0;0;0
12594;0;0;0
12595;0;0;0
12596;0;0;0
12597;0;0;0
12598;0;0;0
12599;0;0;0
12600;0;0;0
12601;0;0;0
12602;0;0;0
12603;0;0;0
12604;0;0;0
12605;0;0;0
12606;0;0;0
12607;0;0;0
12608;0;0;0
12609;0;0;0
12610;0;0;0
12611;0;0;0
12612;0;0;0
12613;0;0;0
12614;0;0;0
12615;0;0;0
12616;0;2;1
12617;0;2;1
12618;0;2;1
12619;0;2;1
12620;0;2;1
12621;0;2;1
12622;0;2;1
12623;0;2;1
12624;0;2;1
12625;0;2;1
12626;0;2;1
12627;0;2;1
12628;0;2;1
12629;0;2;1
12630;0;2;1
12631;0;2;1
12632;0;2;1
12633;0;2;1
12634;0;2;1
12635;0;2;1
12636;0;2;1
12637;0;2;1
12638;0;2;1
12639;0;2;1
12640;0;2;1
12641;0;2;1
12642;0;2;1
12643;4;4;1
12644;4;4;1
12645;4;4;1
12646;5;5;1
12647;4;4;1
12648;4;4;1
12649;3;3;1
12650;4;4;1
12651;3;3;1
12652;4;4;1
12653;4;4;1
12654;4;4;1
12655;3;3;1
12656;5;5;1
12657;7;7;1
12658;7;7;1
12659;8;8;1
12660;7;7;1
12661;10;10;2
12662;11;11;2
12663;12;12;2
12664;12;12;2
12665;12;12;2
12666;10;10;2
12667;10;10;2
12668;10;10;2
12669;9;10;2
12670;9;10;2
12671;9;10;2
12672;8;10;2
12673;8;10;2
12674;8;10;2
12675;8;10;2
12676;8;10;2
12677;9;10;2
12678;9;10;2
12679;9;10;2
12680;9;10;2
12681;9;10;2
12682;9;10;2
12683;8;10;2
12684;7;10;2
12685;8;10;2
12686;9;10;2
12687;9;10;2
12688;8;10;2
12689;9;10;2
12690;8;10;2
12691;8;10;2
12692;9;10;2
12693;9;10;2
12694;10;10;2
12695;11;11;2
12696;10;10;2
12697;9;10;2
12698;9;10;2
12699;10;10;2
12700;11;11;2
12701;12;12;2
12702;12;12;2
12703;13;13;2
12704;12;12;2
12705;13;13;2
12706;10;10;2
12707;9;10;2
12708;8;10;2
12709;11;11;2
12710;11;11;2
12711;11;11;2
12712;10;10;2
12713;11;11;2
12714;10;10;2
12715;9;10;2
12716;9;10;2
12717;9;10;2
12718;9;10;2
12719;9;10;2
12720;9;10;2
12721;9;10;2
12722;9;10;2
12723;8;10;2
12724;9;10;2
12725;11;11;2
12726;12;12;2
12727;12;12;2
12728;11;11;2
12729;11;11;2
12730;10;10;2
12731;9;10;2
12732;8;10;2
12733;8;10;2
12734;7;10;2
12735;9;10;2
12736;9;10;2
12737;8;10;2
12738;7;7;1
12739;8;8;1
12740;8;8;1
12741;8;8;1
12742;8;8;1
12743;7;7;1
12744;8;10;2
12745;8;10;2
12746;8;10;2
12747;9;10;2
12748;10;10;2
12749;10;10;2
12750;10;10;2
12751;10;10;2
12752;9;10;2
12753;11;11;2
12754;10;10;2
12755;10;10;2
12756;10;10;2
12757;10;10;2
12758;11;11;2
12759;10;10;2
12760;9;10;2
12761;9;10;2
12762;8;10;2
12763;8;10;2
12764;8;10;2
12765;9;10;2
12766;9;10;2
12767;9;9;1
12768;9;9;1
12769;9;9;1
12770;10;10;2
12771;10;10;2
12772;9;9;1
12773;10;10;2
12774;11;11;2
12775;10;10;2
12776;9;9;1
12777;11;11;2
12778;10;10;2
12779;10;10;2
12780;9;9;1
12781;9;9;1
12782;9;9;1
12783;10;10;2
12784;9;9;1
12785;9;9;1
12786;9;9;1
12787;8;8;1
12788;9;9;1
12789;9;9;1
12790;9;9;1
12791;8;8;1
12792;8;8;1
12793;7;7;1
12794;7;7;1
12795;7;7;1
12796;7;7;1
12797;6;6;1
12798;7;7;1
12799;7;7;1
12800;6;6;1
12801;6;6;1
12802;6;6;1
12803;7;7;1
12804;7;7;1
12805;7;7;1
12806;7;7;1
12807;7;7;1
12808;7;7;1
12809;8;8;1
12810;8;8;1
12811;7;7;1
12812;8;8;1
12813;8;8;1
12814;8;8;1
12815;8;8;1
12816;8;8;1
12817;8;8;1
12818;8;8;1
12819;8;8;1
12820;9;9;1
12821;8;8;1
12822;9;9;1
12823;10;10;2
12824;9;9;1
12825;10;10;2
12826;10;10;2
12827;10;10;2
12828;11;11;2
12829;11;11;2
12830;10;10;2
12831;10;10;2
12832;9;9;1
12833;8;8;1
12834;9;9;1
12835;9;9;1
12836;9;9;1
12837;8;8;1
12838;7;7;1
12839;7;7;1
12840;8;8;1
12841;7;7;1
12842;8;8;1
12843;8;8;1
12844;8;8;1
12845;9;9;1
12846;8;8;1
12847;8;8;1
12848;8;8;1
12849;8;8;1
12850;8;8;1
12851;8;8;1
12852;9;9;1
12853;8;8;1
12854;9;9;1
12855;9;9;1
12856;8;8;1
12857;8;8;1
12858;7;7;1
12859;7;7;1
12860;6;6;1
12861;6;6;1
12862;6;6;1
12863;6;6;1
12864;8;8;1
12865;8;8;1
12866;8;8;1
12867;7;7;1
12868;7;7;1
12869;7;7;1
12870;6;6;1
12871;7;7;1
12872;7;7;1
12873;7;7;1
12874;7;7;1
12875;6;6;1
12876;5;5;1
12877;5;5;1
12878;4;4;1
12879;5;5;1
12880;5;5;1
12881;6;6;1
12882;5;5;1
12883;5;5;1
12884;3;3;1
12885;4;4;1
12886;4;4;1
12887;3;3;1
12888;3;3;1
12889;2;2;1
12890;2;2;1
12891;2;2;1
12892;3;3;1
12893;2;2;1
12894;2;2;1
12895;3;3;1
12896;3;3;1
12897;3;3;1
12898;3;3;1
12899;4;4;1
12900;4;4;1
12901;3;3;1
12902;4;4;1
12903;4;4;1
12904;4;4;1
12905;4;4;1
12906;4;4;1
12907;4;4;1
12908;4;4;1
12909;3;3;1
12910;4;4;1
12911;4;4;1
12912;4;4;1
12913;4;4;1
12914;4;4;1
12915;4;4;1
12916;5;5;1
12917;5;5;1
12918;5;5;1
12919;4;4;1
12920;4;4;1
12921;5;5;1
12922;4;4;1
12923;3;3;1
12924;5;5;1
12925;4;4;1
12926;4;4;1
12927;4;4;1
12928;4;4;1
12929;4;4;1
12930;4;4;1
12931;5;5;1
12932;4;4;1
12933;4;4;1
12934;5;5;1
12935;4;4;1
12936;4;4;1
12937;4;4;1
12938;4;4;1
12939;5;5;1
12940;4;4;1
12941;4;4;1
12942;5;5;1
12943;5;5;1
12944;4;4;1
12945;4;4;1
12946;7;7;1
12947;6;6;1
12948;6;6;1
12949;5;5;1
12950;4;4;1
12951;5;5;1
12952;4;4;1
12953;6;6;1
12954;4;4;1
12955;4;4;1
12956;3;3;1
12957;4;4;1
12958;3;3;1
12959;3;3;1
12960;3;3;1
12961;3;3;1
12962;3;3;1
12963;4;4;1
12964;3;3;1
12965;3;3;1
12966;4;4;1
12967;4;4;1
12968;4;4;1
12969;4;4;1
12970;4;4;1
12971;4;4;1
12972;3;3;1
12973;3;3;1
12974;3;3;1
12975;2;2;1
12976;2;2;1
12977;2;2;1
12978;3;3;1
12979;3;3;1
12980;3;3;1
12981;3;3;1
12982;2;2;1
12983;3;3;1
12984;3;3;1
12985;3;3;1
12986;3;3;1
12987;3;3;1
12988;3;3;1
12989;3;3;1
12990;3;3;1
12991;2;2;1
12992;3;3;1
12993;4;4;1
12994;4;4;1
12995;3;3;1
12996;3;3;1
12997;3;3;1
12998;4;4;1
12999;4;4;1
13000;4;4;1
13001;5;5;1
13002;4;4;1
13003;5;5;1
13004;5;5;1
13005;4;4;1
13006;4;4;1
13007;5;5;1
13008;3;3;1
13009;2;2;1
13010;4;4;1
13011;5;5;1
13012;4;4;1
13013;4;4;1
13014;4;4;1
13015;5;5;1
13016;5;5;1
13017;5;5;1
13018;4;4;1
13019;5;5;1
13020;6;6;1
13021;6;6;1
13022;6;6;1
13023;5;5;1
13024;6;6;1
13025;6;6;1
13026;6;6;1
13027;6;6;1
13028;7;7;1
13029;6;6;1
13030;6;6;1
13031;5;5;1
13032;5;5;1
13033;6;6;1
13034;6;6;1
13035;5;5;1
13036;6;6;1
13037;8;8;1
13038;6;6;1
13039;7;7;1
13040;7;7;1
13041;8;8;1
13042;8;8;1
13043;8;8;1
13044;8;8;1
13045;9;9;1
13046;9;9;1
13047;9;9;1
13048;9;9;1
13049;9;9;1
13050;8;8;1
13051;6;6;1
13052;4;4;1
13053;3;3;1
13054;3;3;1
13055;1;2;1
13056;1;2;1
13057;2;2;1
13058;1;2;1
13059;1;2;1
13060;1;2;1
13061;1;2;1
13062;1;2;1
13063;2;2;1
13064;3;3;1
13065;3;3;1
13066;3;3;1
13067;3;3;1
13068;3;3;1
13069;3;3;1
13070;3;3;1
13071;3;3;1
13072;4;4;1
13073;5;5;1
13074;6;6;1
13075;7;7;1
13076;7;7;1
13077;6;6;1
13078;5;5;1
13079;4;4;1
13080;4;4;1
13081;4;4;1
13082;4;4;1
13083;4;4;1
13084;4;4;1
13085;4;4;1
13086;4;4;1
13087;4;4;1
13088;4;4;1
13089;5;5;1
13090;8;8;1
13091;11;11;2
13092;13;13;2
13093;14;14;2
13094;15;15;2
13095;15;15;2
13096;15;15;2
13097;14;14;2
13098;14;14;2
13099;13;13;2
13100;11;11;2
13101;10;10;2
13102;9;10;2
13103;8;10;2
13104;8;10;2
13105;7;10;2
13106;6;10;2
13107;4;10;2
13108;4;10;2
13109;4;10;2
13110;4;10;2
13111;3;10;2
13112;2;10;2
13113;2;10;2
13114;3;10;2
13115;5;10;2
13116;7;10;2
13117;9;10;2
13118;13;13;2
13119;14;14;2
13120;15;15;2
13121;15;15;2
13122;16;16;2
13123;16;16;2
13124;16;16;2
13125;16;16;2
13126;16;16;2
13127;16;16;2
13128;16;16;2
13129;16;16;2
13130;18;18;2
13131;20;20;2
13132;22;22;2
13133;23;23;2
13134;24;24;2
13135;25;25;2
13136;25;25;2
13137;27;27;2
13138;28;28;2
13139;29;29;2
13140;30;30;2
13141;32;32;2
13142;32;32;2
13143;31;31;2
13144;30;30;2
13145;29;29;2
13146;28;28;2
13147;28;28;2
13148;28;28;2
13149;29;29;2
13150;30;30;2
13151;29;29;2
13152;28;28;2
13153;27;27;2
13154;26;26;2
13155;23;23;2
13156;20;20;2
13157;16;16;2
13158;12;12;2
13159;9;10;2
13160;6;10;2
13161;4;10;2
13162;3;10;2
13163;4;10;2
13164;8;10;2
13165;12;12;2
13166;16;16;2
13167;20;20;2
13168;25;25;2
13169;27;27;2
13170;30;30;2
13171;31;31;2
13172;33;33;2
13173;35;35;2
13174;37;37;2
13175;38;38;2
13176;38;38;2
13177;39;39;2
13178;38;38;2
13179;37;37;2
13180;35;35;2
13181;35;35;2
13182;32;32;2
13183;33;33;2
13184;32;32;2
13185;35;35;2
13186;38;38;2
13187;39;39;2
13188;40;40;2
13189;41;41;2
13190;37;37;2
13191;36;36;2
13192;34;34;2
13193;31;31;2
13194;29;29;2
13195;22;22;2
13196;24;24;2
13197;24;24;2
13198;24;24;2
13199;26;26;2
13200;28;28;2
13201;30;30;2
13202;30;30;2
13203;30;30;2
13204;27;27;2
13205;24;24;2
13206;22;22;2
13207;20;20;2
13208;15;15;2
13209;12;12;2
13210;9;9;1
13211;8;8;1
13212;6;6;1
13213;4;4;1
13214;3;3;1
13215;1;2;1
13216;0;2;1
13217;0;2;1
13218;2;2;1
13219;1;2;1
13220;1;2;1
13221;2;2;1
13222;0;2;1
13223;1;2;1
13224;0;2;1
13225;0;2;1
13226;1;2;1
13227;0;2;1
13228;1;2;1
13229;1;2;1
13230;1;2;1
13231;2;2;1
13232;1;0;0
13233;0;2;1
13234;0;0;0
13235;1;0;0
13236;0;0;0
13237;0;0;0
13238;1;0;0
13239;0;0;0
13240;1;0;0
13241;0;0;0
13242;0;0;0
13243;0;0;0
13244;1;0;0
13245;0;0;0
13246;0;0;0
13247;0;0;0
13248;0;0;0
13249;0;0;0
13250;1;0;0
13251;0;0;0
13252;0;0;0
13253;1;0;0
13254;2;0;0
13255;0;0;0
13256;0;0;0
13257;0;0;0
13258;0;0;0
13259;0;0;0
13260;0;0;0
13261;0;0;0
13262;0;0;0
13263;1;0;0
13264;0;0;0
13265;0;0;0
13266;0;0;0
13267;0;0;0
13268;0;0;0
13269;0;0;0
13270;0;0;0
13271;0;0;0
13272;0;0;0
13273;0;0;0
13274;0;0;0
13275;0;0;0
13276;0;0;0
13277;0;0;0
13278;0;0;0
13279;0;0;0
13280;0;0;0
13281;0;0;0
13282;0;0;0
13283;0;0;0
13284;0;0;0
13285;1;0;0
13286;0;0;0
13287;0;0;0
13288;0;0;0
13289;0;0;0
13290;0;0;0
13291;0;0;0
13292;0;0;0
13293;0;0;0
13294;0;0;0
13295;0;0;0
13296;0;0;0
13297;0;0;0
13298;0;0;0
13299;0;0;0
13300;0;0;0
13301;0;0;0
13302;0;0;0
13303;0;0;0
13304;0;0;0
13305;0;0;0
13306;0;0;0
13307;0;0;0
13308;0;0;0
13309;0;0;0
13310;0;0;0
13311;0;0;0
13312;0;0;0
13313;0;0;0
13314;0;0;0
13315;0;0;0
13316;0;0;0
13317;0;0;0
13318;0;0;0
13319;0;0;0
13320;0;0;0
13321;0;0;0
13322;0;0;0
13323;1;0;0
13324;0;0;0
13325;0;0;0
13326;0;0;0
13327;0;0;0
13328;0;0;0
13329;0;0;0
13330;0;0;0
13331;0;0;0
13332;0;0;0
13333;0;0;0
13334;0;0;0
13335;0;0;0
13336;0;0;0
13337;0;0;0
13338;0;0;0
13339;0;0;0
13340;0;0;0
13341;0;0;0
13342;0;0;0
13343;0;0;0
13344;0;0;0
13345;0;0;0
13346;0;0;0
13347;0;0;0
13348;0;0;0
13349;0;0;0
13350;0;0;0
13351;0;0;0
13352;0;0;0
13353;0;0;0
13354;0;0;0
13355;0;0;0
13356;0;0;0
13357;0;2;1
13358;0;2;1
13359;0;2;1
13360;0;2;1
13361;1;2;1
13362;1;2;1
13363;0;2;1
13364;0;2;1
13365;0;2;1
13366;0;2;1
13367;0;2;1
13368;1;2;1
13369;0;2;1
13370;0;10;2
13371;0;10;2
13372;1;10;2
13373;1;10;2
13374;1;10;2
13375;0;10;2
13376;0;10;2
13377;0;10;2
13378;1;10;2
13379;0;10;2
13380;2;10;2
13381;0;10;2
13382;0;10;2
13383;0;10;2
13384;0;10;2
13385;0;10;2
13386;5;10;2
13387;9;10;2
13388;13;13;2
13389;17;17;2
13390;21;21;2
13391;25;25;2
13392;27;27;2
13393;28;28;2
13394;27;27;2
13395;32;32;2
13396;34;34;2
13397;36;36;2
13398;36;36;2
13399;35;35;2
13400;33;33;2
13401;31;31;2
13402;30;30;2
13403;28;28;2
13404;26;26;2
13405;24;24;2
13406;23;23;2
13407;21;21;2
13408;19;19;2
13409;17;17;2
13410;17;17;2
13411;18;18;2
13412;19;19;2
13413;20;20;2
13414;23;23;2
13415;27;27;2
13416;29;29;2
13417;33;33;2
13418;35;35;2
13419;36;36;2
13420;37;37;2
13421;36;36;2
13422;34;34;2
13423;32;32;2
13424;30;30;2
13425;27;27;2
13426;22;22;2
13427;17;17;2
13428;13;13;2
13429;11;11;2
13430;14;14;2
13431;18;18;2
13432;21;21;2
13433;26;26;2
13434;28;28;2
13435;32;32;2
13436;34;34;2
13437;36;36;2
13438;38;38;2
13439;41;41;2
13440;43;43;2
13441;45;45;2
13442;47;47;2
13443;49;49;2
13444;51;51;2
13445;52;52;2
13446;54;54;2
13447;55;55;2
13448;56;56;2
13449;56;56;2
13450;54;54;2
13451;53;53;2
13452;51;51;2
13453;50;50;2
13454;49;49;2
13455;47;47;2
13456;46;46;2
13457;44;44;2
13458;42;42;2
13459;40;40;2
13460;38;38;2
13461;34;34;2
13462;32;32;2
13463;27;27;2
13464;22;22;2
13465;16;16;2
13466;11;11;2
13467;7;10;2
13468;7;10;2
13469;9;10;2
13470;12;12;2
13471;15;15;2
13472;20;20;2
13473;23;23;2
13474;27;27;2
13475;30;30;2
13476;32;32;2
13477;34;34;2
13478;36;36;2
13479;37;37;2
13480;35;35;2
13481;33;33;2
13482;32;32;2
13483;32;32;2
13484;32;32;2
13485;32;32;2
13486;31;31;2
13487;31;31;2
13488;31;31;2
13489;31;31;2
13490;32;32;2
13491;33;33;2
13492;33;33;2
13493;33;33;2
13494;33;33;2
13495;33;33;2
13496;33;33;2
13497;34;34;2
13498;34;34;2
13499;34;34;2
13500;34;34;2
13501;35;35;2
13502;36;36;2
13503;36;36;2
13504;37;37;2
13505;37;37;2
13506;37;37;2
13507;37;37;2
13508;36;36;2
13509;35;35;2
13510;31;31;2
13511;27;27;2
13512;21;21;2
13513;15;15;2
13514;10;10;2
13515;4;10;2
13516;1;10;2
13517;0;10;2
13518;0;10;2
13519;2;10;2
13520;7;10;2
13521;12;12;2
13522;16;16;2
13523;20;20;2
13524;25;25;2
13525;30;30;2
13526;33;33;2
13527;36;36;2
13528;38;38;2
13529;41;41;2
13530;43;43;2
13531;45;45;2
13532;46;46;2
13533;44;44;2
13534;41;41;2
13535;38;38;2
13536;33;33;2
13537;28;28;2
13538;22;22;2
13539;18;18;2
13540;12;12;2
13541;8;8;1
13542;2;2;1
13543;0;2;1
13544;1;2;1
13545;0;2;1
13546;0;2;1
13547;0;2;1
13548;0;2;1
13549;0;2;1
13550;0;2;1
13551;0;0;0
13552;0;0;0
13553;0;0;0
13554;0;0;0
13555;0;0;0
13556;0;0;0
13557;0;0;0
13558;0;0;0
13559;0;0;0
13560;0;0;0
13561;0;0;0
13562;0;0;0
13563;0;0;0
13564;0;0;0
13565;0;0;0
13566;0;0;0
13567;0;0;0
13568;0;0;0
13569;0;0;0
13570;0;0;0
13571;0;0;0
13572;0;0;0
13573;0;0;0
13574;0;0;0
13575;0;0;0
13576;0;0;0
13577;0;0;0
13578;0;0;0
13579;0;0;0
13580;0;0;0
13581;0;0;0
13582;0;0;0
13583;0;0;0
13584;0;0;0
13585;0;0;0
13586;0;0;0
13587;0;0;0
13588;0;0;0
13589;0;0;0
13590;0;0;0
13591;0;0;0
13592;0;0;0
13593;0;0;0
13594;0;0;0
13595;0;0;0
13596;0;0;0
13597;0;0;0
13598;0;0;0
13599;0;0;0
13600;0;0;0
13601;0;0;0
13602;0;0;0
13603;0;0;0
13604;0;0;0
13605;0;0;0
13606;0;0;0
13607;0;0;0
13608;0;0;0
13609;0;0;0
13610;0;0;0
13611;0;0;0
13612;0;0;0
13613;0;0;0
13614;0;0;0
13615;0;0;0
13616;0;0;0
13617;0;0;0
13618;0;0;0
13619;0;0;0
13620;0;0;0
13621;0;0;0
13622;0;0;0
13623;0;0;0
13624;0;0;0
13625;0;0;0
13626;0;0;0
13627;0;0;0
13628;0;0;0
13629;0;0;0
13630;0;0;0
13631;0;0;0
13632;0;0;0
13633;0;0;0
13634;0;0;0
13635;0;0;0
13636;0;0;0
13637;0;0;0
13638;0;0;0
13639;0;0;0
13640;0;0;0
13641;0;0;0
13642;0;0;0
13643;0;0;0
13644;0;0;0
13645;0;0;0
13646;0;0;0
13647;0;0;0
13648;0;0;0
13649;0;0;0
13650;0;0;0
13651;0;0;0
13652;0;0;0
13653;0;0;0
13654;0;0;0
13655;0;0;0
13656;0;0;0
13657;0;0;0
13658;0;0;0
13659;0;0;0
13660;0;0;0
13661;0;0;0
13662;0;0;0
13663;0;0;0
13664;0;0;0
13665;0;0;0
13666;0;0;0
13667;0;0;0
13668;0;0;0
13669;0;0;0
13670;0;0;0
13671;0;0;0
13672;0;0;0
13673;0;0;0
13674;0;0;0
13675;0;0;0
13676;0;0;0
13677;0;0;0
13678;0;0;0
13679;0;0;0
13680;0;0;0
13681;0;0;0
13682;0;0;0
13683;0;0;0
13684;0;0;0
13685;0;0;0
13686;0;0;0
13687;0;0;0
13688;0;0;0
13689;0;0;0
13690;0;0;0
13691;0;0;0
13692;0;0;0
13693;0;0;0
13694;0;0;0
13695;0;0;0
13696;0;0;0
13697;0;0;0
13698;0;0;0
13699;0;0;0
13700;0;0;0
13701;0;0;0
13702;0;0;0
13703;0;0;0
13704;0;0;0
13705;0;0;0
13706;0;0;0
13707;0;0;0
13708;0;0;0
13709;0;0;0
13710;0;0;0
13711;0;0;0
13712;0;0;0
13713;0;0;0
13714;0;0;0
13715;0;0;0
13716;0;0;0
13717;0;0;0
13718;0;0;0
13719;0;0;0
13720;0;0;0
13721;0;0;0
13722;0;0;0
13723;0;0;0
13724;0;0;0
13725;0;0;0
13726;0;0;0
13727;0;0;0
13728;0;0;0
13729;0;0;0
13730;0;0;0
13731;0;0;0
13732;0;0;0
13733;0;0;0
13734;0;0;0
13735;0;0;0
13736;0;0;0
13737;0;0;0
13738;0;0;0
13739;0;0;0
13740;0;0;0
13741;0;0;0
13742;0;0;0
13743;0;0;0
13744;0;0;0
13745;0;0;0
13746;0;0;0
13747;0;0;0
13748;0;0;0
13749;0;0;0
13750;0;0;0
13751;0;0;0
13752;0;0;0
13753;0;0;0
13754;0;0;0
13755;0;0;0
13756;0;0;0
13757;0;0;0
13758;0;0;0
13759;0;0;0
13760;0;0;0
13761;0;0;0
13762;0;0;0
13763;0;0;0
13764;0;0;0
13765;0;0;0
13766;0;0;0
13767;0;0;0
13768;0;0;0
13769;0;0;0
13770;0;0;0
13771;0;0;0
13772;0;0;0
13773;0;0;0
13774;0;0;0
13775;0;0;0
13776;0;0;0
13777;0;0;0
13778;0;0;0
13779;0;0;0
13780;0;0;0
13781;0;0;0
13782;0;0;0
13783;0;0;0
13784;0;0;0
13785;0;0;0
13786;0;0;0
13787;0;0;0
13788;0;0;0
13789;0;0;0
13790;0;0;0
13791;0;0;0
13792;0;0;0
13793;0;0;0
13794;0;0;0
13795;0;0;0
13796;0;0;0
13797;0;0;0
13798;0;0;0
13799;0;0;0
13800;0;0;0
13801;0;0;0
13802;0;0;0
13803;0;0;0
13804;0;0;0
13805;0;0;0
13806;0;0;0
13807;0;0;0
13808;0;0;0
13809;0;0;0
13810;0;0;0
13811;0;0;0
13812;0;0;0
13813;0;0;0
13814;0;0;0
13815;0;0;0
13816;0;0;0
13817;0;0;0
13818;0;0;0
13819;0;0;0
13820;0;0;0
13821;0;0;0
13822;0;0;0
13823;0;0;0
13824;0;0;0
13825;0;0;0
13826;0;0;0
13827;0;0;0
13828;0;0;0
13829;0;0;0
13830;0;0;0
13831;0;0;0
13832;0;0;0
13833;0;0;0
13834;0;0;0
13835;0;0;0
13836;0;0;0
13837;0;0;0
13838;0;0;0
13839;0;0;0
13840;0;0;0
13841;0;0;0
13842;0;0;0
13843;0;0;0
13844;0;0;0
13845;0;0;0
13846;0;0;0
13847;0;0;0
13848;0;0;0
13849;0;0;0
13850;0;0;0
13851;0;0;0
13852;0;0;0
13853;0;0;0
13854;0;0;0
13855;0;0;0
13856;0;0;0
13857;0;0;0
13858;0;0;0
13859;0;0;0
13860;0;0;0
13861;0;0;0
13862;0;0;0
13863;0;0;0
13864;0;0;0
13865;0;0;0
13866;0;0;0
13867;0;0;0
13868;0;0;0
13869;0;0;0
13870;0;0;0
13871;0;0;0
13872;0;0;0
13873;0;0;0
13874;0;0;0
13875;0;0;0
13876;0;0;0
13877;0;0;0
13878;0;0;0
13879;0;0;0
13880;0;0;0
13881;0;0;0
13882;0;0;0
13883;0;0;0
13884;0;0;0
13885;0;0;0
13886;0;0;0
13887;0;0;0
13888;0;0;0
13889;0;0;0
13890;0;0;0
13891;0;0;0
13892;0;0;0
13893;0;0;0
13894;0;0;0
13895;0;0;0
13896;0;0;0
13897;0;0;0
13898;0;0;0
13899;0;0;0
13900;0;0;0
13901;0;0;0
13902;0;0;0
13903;0;0;0
13904;0;0;0
13905;0;0;0
13906;0;0;0
13907;0;0;0
13908;0;0;0
13909;0;0;0
13910;0;0;0
13911;0;0;0
13912;0;0;0
13913;0;0;0
13914;0;0;0
13915;0;0;0
13916;0;0;0
13917;0;0;0
13918;0;0;0
13919;0;0;0
13920;0;0;0
13921;0;0;0
13922;0;0;0
13923;0;0;0
13924;0;0;0
13925;0;0;0
13926;0;0;0
13927;0;0;0
13928;0;0;0
